x,y,trueLabel,anomalyScore,predictedLabel
166,15.77836037248992,label0,0.025000000000000001,label0
167,15.61846659978068,label0,0.14999999999999999,label0
168,15.475864737669902,label0,0.14999999999999999,label0
169,15.351117570558744,label0,0.0,label0
170,15.244717418524232,label0,0.025000000000000001,label0
171,15.157084194356845,label0,0.025000000000000001,label0
172,15.088563746356558,label0,0.025000000000000001,label0
173,15.039426493427612,label0,0.025000000000000001,label0
174,15.009866357858643,label0,0.025000000000000001,label0
175,15.0,label0,0.0,label0
176,15.009866357858641,label0,0.0,label0
177,15.039426493427612,label0,0.0,label0
178,15.088563746356556,label0,0.0,label0
179,15.157084194356845,label0,0.0,label0
180,15.244717418524232,label0,0.75,label0
181,15.351117570558742,label0,0.0,label0
182,15.4758647376699,label0,0.0,label0
183,15.618466599780678,label0,0.050000000000000003,label0
184,15.77836037248992,label0,0.025000000000000001,label0
185,15.954915028125262,label0,0.025000000000000001,label0
186,16.147433786121052,label0,0.050000000000000003,label0
187,16.355156862892944,label0,0.050000000000000003,label0
188,16.577264470356557,label0,0.025000000000000001,label0
189,16.812880051256553,label0,0.025000000000000001,label0
190,17.061073738537633,label0,0.0,label0
191,17.320866025105012,label0,0.025000000000000001,label0
192,17.591231629491418,label0,0.0,label0
193,17.87110354217463,label0,0.074999999999999997,label0
194,18.15937723657661,label0,0.050000000000000003,label0
195,18.45491502812526,label0,0.0,label0
196,18.756550564175722,label0,0.0,label0
197,19.063093427071372,label0,0.025000000000000001,label0
198,19.37333383217848,label0,0.0,label0
199,19.68604740235343,label0,0.0,label0
200,19.999999999999996,label0,0.14999999999999999,label0
201,20.313952597646562,label0,0.14999999999999999,label0
202,20.626666167821515,label0,0.025000000000000001,label0
203,20.936906572928624,label0,0.0,label0
204,21.243449435824274,label0,0.025000000000000001,label0
205,21.545084971874736,label0,0.050000000000000003,label0
206,21.840622763423386,label0,0.074999999999999997,label0
207,22.12889645782536,label0,0.0,label0
208,22.40876837050858,label0,0.0,label0
209,22.67913397489498,label0,0.025000000000000001,label0
210,22.938926261462363,label0,0.025000000000000001,label0
211,23.187119948743444,label0,0.050000000000000003,label0
212,23.422735529643447,label0,0.025000000000000001,label0
213,23.64484313710706,label0,0.025000000000000001,label0
214,23.852566213878944,label0,0.025000000000000001,label0
215,24.045084971874736,label0,0.025000000000000001,label0
216,24.221639627510072,label0,0.025000000000000001,label0
217,24.381533400219315,label0,0.025000000000000001,label0
218,24.524135262330095,label0,0.025000000000000001,label0
219,24.648882429441258,label0,0.0,label0
220,24.755282581475768,label0,0.0,label0
221,24.842915805643155,label0,0.0,label0
222,24.911436253643444,label0,0.0,label0
223,24.960573506572388,label0,0.050000000000000003,label0
224,24.99013364214136,label0,0.050000000000000003,label0
225,25.0,label0,0.050000000000000003,label0
226,24.99013364214136,label0,0.025000000000000001,label0
227,24.960573506572388,label0,0.025000000000000001,label0
228,24.911436253643444,label0,0.0,label0
229,24.84291580564316,label0,0.050000000000000003,label0
230,24.755282581475768,label0,0.27500000000000002,label0
231,24.648882429441255,label0,0.0,label0
232,24.5241352623301,label0,0.0,label0
233,24.38153340021932,label0,0.0,label0
234,24.221639627510076,label0,0.0,label0
235,24.04508497187474,label0,0.0,label0
236,23.852566213878948,label0,0.0,label0
237,23.644843137107063,label0,0.0,label0
238,23.42273552964345,label0,0.0,label0
239,23.187119948743458,label0,0.074999999999999997,label0
240,22.938926261462377,label0,0.050000000000000003,label0
241,22.67913397489498,label0,0.0,label0
242,22.408768370508575,label0,0.050000000000000003,label0
243,22.128896457825363,label0,0.025000000000000001,label0
244,21.84062276342339,label0,0.074999999999999997,label0
245,21.54508497187474,label0,0.025000000000000001,label0
246,21.243449435824278,label0,0.025000000000000001,label0
247,20.93690657292863,label0,0.0,label0
248,20.62666616782153,label0,0.0,label0
249,20.313952597646576,label0,0.0,label0
250,20.00000000000001,label0,0.0,label0
251,19.68604740235343,label0,0.0,label0
252,19.373333832178478,label0,0.0,label0
253,19.063093427071376,label0,0.0,label0
254,18.756550564175726,label0,0.0,label0
255,18.454915028125257,label0,0.050000000000000003,label0
256,18.159377236576606,label0,0.074999999999999997,label0
257,17.871103542174634,label0,0.025000000000000001,label0
258,17.591231629491425,label0,0.0,label0
259,17.32086602510502,label0,0.025000000000000001,label0
260,17.061073738537637,label0,0.025000000000000001,label0
261,16.812880051256556,label0,0.0,label0
262,16.57726447035656,label0,0.025000000000000001,label0
263,16.355156862892937,label0,0.025000000000000001,label0
264,16.14743378612105,label0,0.050000000000000003,label0
265,15.95491502812526,label0,0.0,label0
266,15.778360372489923,label0,0.025000000000000001,label0
267,15.618466599780682,label0,0.050000000000000003,label0
268,15.475864737669902,label0,0.074999999999999997,label0
269,15.351117570558744,label0,0.050000000000000003,label0
270,15.244717418524232,label0,0.025000000000000001,label0
271,15.157084194356845,label0,0.050000000000000003,label0
272,15.088563746356556,label0,0.025000000000000001,label0
273,15.039426493427609,label0,0.050000000000000003,label0
274,15.009866357858641,label0,0.025000000000000001,label0
275,15.0,label0,0.050000000000000003,label0
276,15.009866357858641,label0,0.050000000000000003,label0
277,15.039426493427612,label0,0.0,label0
278,15.088563746356556,label0,0.0,label0
279,15.157084194356845,label0,0.025000000000000001,label0
280,15.244717418524232,label0,0.074999999999999997,label0
281,15.351117570558742,label0,0.40000000000000002,label0
282,15.475864737669898,label0,0.025000000000000001,label0
283,15.618466599780685,label0,0.34999999999999998,label0
284,15.778360372489928,label0,0.20000000000000001,label0
285,15.954915028125267,label0,0.0,label0
286,16.147433786121056,label0,0.025000000000000001,label0
287,16.355156862892944,label0,0.0,label0
288,16.577264470356557,label0,0.0,label0
289,16.81288005125655,label0,0.0,label0
290,17.06107373853763,label0,0.0,label0
291,17.320866025105012,label0,0.025000000000000001,label0
292,17.591231629491418,label0,0.050000000000000003,label0
293,17.87110354217463,label0,0.050000000000000003,label0
294,18.159377236576617,label0,0.050000000000000003,label0
295,18.454915028125267,label0,0.10000000000000001,label0
296,18.75655056417573,label0,0.025000000000000001,label0
297,19.06309342707138,label0,0.0,label0
298,19.373333832178478,label0,0.025000000000000001,label0
299,19.68604740235343,label0,0.0,label0
300,19.999999999999996,label0,0.0,label0
301,20.313952597646562,label0,0.0,label0
302,20.626666167821515,label0,0.0,label0
303,20.936906572928613,label0,0.0,label0
304,21.243449435824264,label0,0.0,label0
305,21.545084971874743,label0,0.025000000000000001,label0
306,21.840622763423394,label0,0.0,label0
307,22.128896457825366,label0,0.0,label0
308,22.408768370508575,label0,0.0,label0
309,22.67913397489498,label0,0.0,label0
310,22.938926261462363,label0,0.0,label0
311,23.187119948743444,label0,0.025000000000000001,label0
312,23.42273552964344,label0,0.0,label0
313,23.644843137107053,label0,0.0,label0
314,23.852566213878937,label0,0.0,label0
315,24.04508497187474,label0,0.025000000000000001,label0
316,24.22163962751008,label0,0.0,label0
317,24.38153340021932,label0,0.050000000000000003,label0
318,24.5241352623301,label0,0.025000000000000001,label0
319,24.648882429441258,label0,0.0,label0
320,24.755282581475768,label0,0.0,label0
321,24.842915805643155,label0,0.0,label0
322,24.911436253643444,label0,0.0,label0
323,24.960573506572388,label0,0.0,label0
324,24.99013364214136,label0,0.0,label0
325,25.0,label0,0.0,label0
326,24.99013364214136,label0,0.0,label0
327,24.960573506572388,label0,0.0,label0
328,24.911436253643448,label0,0.0,label0
329,24.842915805643155,label0,0.27500000000000002,label0
330,24.755282581475775,label0,0.125,label0
331,24.648882429441258,label0,0.025000000000000001,label0
332,24.52413526233009,label0,0.025000000000000001,label0
333,24.381533400219322,label0,0.29999999999999999,label0
334,24.221639627510072,label0,0.29999999999999999,label0
335,24.045084971874743,label0,0.025000000000000001,label0
336,23.852566213878944,label0,0.0,label0
337,23.644843137107067,label0,0.025000000000000001,label0
338,23.422735529643443,label0,0.050000000000000003,label0
339,23.187119948743465,label0,0.0,label0
340,22.93892626146237,label0,0.050000000000000003,label0
341,22.679133974895002,label0,0.025000000000000001,label0
342,22.408768370508582,label0,0.050000000000000003,label0
343,22.128896457825356,label0,0.0,label0
344,21.8406227634234,label0,0.025000000000000001,label0
345,21.545084971874733,label0,0.025000000000000001,label0
346,21.24344943582429,label0,0.0,label0
347,20.93690657292862,label0,0.025000000000000001,label0
348,20.62666616782154,label0,0.0,label0
349,20.31395259764657,label0,0.0,label0
350,20.00000000000002,label0,0.0,label0
351,19.686047402353438,label0,0.0,label0
352,19.373333832178485,label0,0.0,label0
353,19.063093427071387,label0,0.025000000000000001,label0
354,18.75655056417572,label0,0.0,label0
355,18.454915028125274,label0,0.0,label0
356,18.159377236576606,label0,0.025000000000000001,label0
357,17.87110354217465,label0,0.0,label0
358,17.591231629491425,label0,0.0,label0
359,17.320866025105033,label0,0.025000000000000001,label0
360,17.061073738537637,label0,0.0,label0
361,16.812880051256556,label0,0.625,label0
362,16.577264470356564,label0,0.0,label0
363,16.355156862892937,label0,0.0,label0
364,16.147433786121063,label0,0.050000000000000003,label0
365,15.95491502812526,label0,0.0,label0
366,15.778360372489932,label0,0.0,label0
367,15.618466599780682,label0,0.0,label0
368,15.47586473766991,label0,0.0,label0
369,15.351117570558744,label0,0.050000000000000003,label0
370,15.244717418524234,label0,0.025000000000000001,label0
371,15.157084194356846,label0,0.025000000000000001,label0
372,15.088563746356558,label0,0.025000000000000001,label0
373,15.039426493427612,label0,0.025000000000000001,label0
374,15.009866357858641,label0,0.074999999999999997,label0
375,15.0,label0,0.074999999999999997,label0
376,15.009866357858641,label0,0.025000000000000001,label0
377,15.039426493427609,label0,0.025000000000000001,label0
378,15.088563746356556,label0,0.025000000000000001,label0
379,15.157084194356845,label0,0.025000000000000001,label0
380,15.244717418524232,label0,0.0,label0
381,15.35111757055874,label0,0.29999999999999999,label0
382,15.475864737669898,label0,0.025000000000000001,label0
383,15.618466599780678,label0,0.32500000000000001,label0
384,15.778360372489917,label0,0.375,label0
385,15.954915028125265,label0,0.025000000000000001,label0
386,16.147433786121045,label0,0.45000000000000001,label0
387,16.355156862892944,label0,0.20000000000000001,label0
388,16.577264470356557,label0,0.0,label0
389,16.81288005125655,label0,0.0,label0
390,17.06107373853763,label0,0.025000000000000001,label0
391,17.320866025105012,label0,0.025000000000000001,label0
392,17.591231629491418,label0,0.55000000000000004,label0
393,17.871103542174627,label0,0.77500000000000002,label0
394,18.1593772365766,label0,0.0,label0
395,18.45491502812525,label0,0.0,label0
396,18.75655056417573,label0,0.75,label0
397,19.063093427071376,label0,0.0,label0
398,19.373333832178478,label0,0.0,label0
399,19.68604740235343,label0,0.025000000000000001,label0
400,19.999999999999996,label0,0.77500000000000002,label0
401,20.31395259764656,label0,0.025000000000000001,label0
402,20.62666616782151,label0,0.025000000000000001,label0
403,20.936906572928613,label0,0.025000000000000001,label0
404,21.243449435824264,label0,0.0,label0
405,21.545084971874722,label0,0.025000000000000001,label0
406,21.84062276342339,label0,0.025000000000000001,label0
407,22.128896457825363,label0,0.0,label0
408,22.408768370508575,label0,0.0,label0
409,22.67913397489498,label0,0.025000000000000001,label0
410,22.938926261462363,label0,0.025000000000000001,label0
411,23.187119948743444,label0,0.0,label0
412,23.422735529643436,label0,0.050000000000000003,label0
413,23.64484313710705,label0,0.050000000000000003,label0
414,23.852566213878937,label0,0.050000000000000003,label0
415,24.04508497187474,label0,0.050000000000000003,label0
416,24.221639627510076,label0,0.0,label0
417,24.38153340021932,label0,0.025000000000000001,label0
418,24.5241352623301,label0,0.025000000000000001,label0
419,24.648882429441255,label0,0.0,label0
420,24.755282581475768,label0,0.47499999999999998,label0
421,24.842915805643152,label0,0.025000000000000001,label0
422,24.911436253643444,label0,0.0,label0
423,24.960573506572388,label0,0.0,label0
424,24.99013364214136,label0,0.0,label0
425,25.0,label0,0.0,label0
426,24.99013364214136,label0,0.0,label0
427,24.960573506572388,label0,0.0,label0
428,24.911436253643444,label0,0.0,label0
429,24.842915805643155,label0,0.27500000000000002,label0
430,24.755282581475768,label0,0.29999999999999999,label0
431,24.648882429441258,label0,0.0,label0
432,24.524135262330102,label0,0.025000000000000001,label0
433,24.381533400219315,label0,0.025000000000000001,label0
434,24.221639627510083,label0,0.0,label0
435,24.045084971874736,label0,0.025000000000000001,label0
436,23.852566213878955,label0,0.0,label0
437,23.64484313710706,label0,0.050000000000000003,label0
438,23.422735529643447,label0,0.025000000000000001,label0
439,23.18711994874345,label0,0.0,label0
440,22.93892626146237,label0,0.025000000000000001,label0
441,22.679133974894988,label0,0.025000000000000001,label0
442,22.408768370508568,label0,0.050000000000000003,label0
443,22.128896457825373,label0,0.0,label0
444,21.840622763423386,label0,0.025000000000000001,label0
445,21.54508497187475,label0,0.050000000000000003,label0
446,21.24344943582427,label0,0.025000000000000001,label0
447,20.936906572928642,label0,0.0,label0
448,20.626666167821522,label0,0.025000000000000001,label0
449,20.31395259764657,label0,0.050000000000000003,label0
450,20.000000000000007,label0,0.050000000000000003,label0
451,19.686047402353424,label0,0.0,label0
452,19.37333383217849,label0,0.050000000000000003,label0
453,19.06309342707137,label0,0.050000000000000003,label0
454,18.75655056417574,label0,0.025000000000000001,label0
455,18.45491502812526,label0,0.82499999999999996,label0
456,18.159377236576624,label0,0.025000000000000001,label0
457,17.871103542174637,label0,0.0,label0
458,17.591231629491443,label0,0.0,label0
459,17.32086602510502,label0,0.75,label0
460,17.061073738537623,label0,0.025000000000000001,label0
461,16.812880051256556,label0,0.0,label0
462,16.57726447035655,label0,0.025000000000000001,label0
463,16.35515686289295,label0,0.5,label0
464,16.14743378612105,label0,0.34999999999999998,label0
465,15.95491502812527,label0,0.0,label0
466,15.778360372489924,label0,0.074999999999999997,label0
467,15.61846659978069,label0,0.050000000000000003,label0
468,15.475864737669903,label0,0.050000000000000003,label0
469,15.35111757055875,label0,0.050000000000000003,label0
470,15.244717418524234,label0,0.050000000000000003,label0
471,15.157084194356841,label0,0.050000000000000003,label0
472,15.08856374635656,label0,0.14999999999999999,label0
473,15.03942649342761,label0,0.025000000000000001,label0
474,15.009866357858643,label0,0.050000000000000003,label0
475,15.0,label0,0.050000000000000003,label0
476,15.009866357858641,label0,0.025000000000000001,label0
477,15.03942649342761,label0,0.025000000000000001,label0
478,15.088563746356552,label0,0.025000000000000001,label0
479,15.157084194356845,label0,0.050000000000000003,label0
480,15.244717418524225,label0,0.10000000000000001,label0
481,15.35111757055874,label0,0.025000000000000001,label0
482,15.475864737669905,label0,0.025000000000000001,label0
483,15.618466599780678,label0,0.25,label0
484,15.778360372489928,label0,0.67500000000000004,label0
485,15.954915028125255,label0,0.025000000000000001,label0
486,16.147433786121056,label0,0.074999999999999997,label0
487,16.35515686289293,label0,0.0,label0
488,16.577264470356553,label0,0.0,label0
489,16.812880051256535,label0,0.050000000000000003,label0
490,17.06107373853763,label0,0.025000000000000001,label0
491,17.320866025105026,label0,0.0,label0
492,17.591231629491414,label0,0.55000000000000004,label0
493,17.871103542174644,label0,0.0,label0
494,18.1593772365766,label0,0.025000000000000001,label0
495,18.454915028125264,label0,0.025000000000000001,label0
496,18.75655056417571,label0,0.77500000000000002,label0
497,19.063093427071376,label0,0.074999999999999997,label0
498,19.37333383217846,label0,0.050000000000000003,label0
499,19.686047402353427,label0,0.025000000000000001,label0
500,39.99999999999995,label1,1.0,label1
501,40.626666167821504,label1,1.0,label1
502,41.24344943582429,label1,1.0,label1
503,41.84062276342337,label1,1.0,label1
504,42.40876837050858,label1,1.0,label1
505,42.93892626146234,label1,1.0,label1
506,43.42273552964345,label1,1.0,label1
507,43.85256621387892,label1,1.0,label1
508,44.22163962751007,label1,1.0,label1
509,44.52413526233008,label1,1.0,label1
510,44.755282581475775,label1,1.0,label1
511,44.911436253643444,label1,1.0,label1
512,44.99013364214136,label1,1.0,label1
513,44.99013364214136,label1,1.0,label1
514,44.911436253643444,label1,0.0,label1
515,44.755282581475775,label1,0.47499999999999998,label1
516,44.5241352623301,label1,0.65000000000000002,label1
517,44.22163962751006,label1,0.84999999999999998,label1
518,43.85256621387895,label1,0.84999999999999998,label1
519,43.422735529643425,label1,0.875,label1
520,42.93892626146238,label1,0.90000000000000002,label1
521,42.40876837050856,label1,0.92500000000000004,label1
522,41.84062276342341,label1,0.92500000000000004,label1
523,41.24344943582426,label1,0.97499999999999998,label1
524,40.62666616782155,label1,1.0,label1
525,39.99999999999999,label1,0.94999999999999996,label1
526,39.37333383217844,label1,0.94999999999999996,label1
527,38.756550564175726,label1,1.0,label1
528,38.15937723657658,label1,1.0,label1
529,37.59123162949143,label1,1.0,label1
530,37.061073738537615,label1,1.0,label1
531,36.57726447035657,label1,1.0,label1
532,36.14743378612104,label1,1.0,label1
533,35.778360372489935,label1,1.0,label1
534,35.4758647376699,label1,1.0,label1
535,35.24471741852422,label1,1.0,label1
536,35.088563746356556,label1,1.0,label1
537,35.00986635785864,label1,1.0,label1
538,35.00986635785864,label1,1.0,label1
539,35.08856374635656,label1,0.0,label1
540,35.24471741852423,label1,0.52500000000000002,label1
541,35.47586473766991,label1,0.65000000000000002,label1
542,35.778360372489914,label1,0.80000000000000004,label1
543,36.14743378612106,label1,0.875,label1
544,36.57726447035659,label1,0.875,label1
545,37.06107373853764,label1,0.94999999999999996,label1
546,37.59123162949145,label1,0.875,label1
547,38.15937723657661,label1,0.92500000000000004,label1
548,38.756550564175754,label1,1.0,label1
549,39.37333383217847,label1,1.0,label1
550,40.00000000000002,label1,0.92500000000000004,label1
551,40.626666167821504,label1,0.125,label1
552,41.24344943582429,label1,0.050000000000000003,label1
553,41.84062276342337,label1,0.025000000000000001,label1
554,42.40876837050858,label1,0.0,label1
555,42.9389262614624,label1,0.050000000000000003,label1
556,43.42273552964345,label1,0.10000000000000001,label1
557,43.852566213878966,label1,0.10000000000000001,label1
558,44.22163962751007,label1,0.0,label1
559,44.524135262330105,label1,0.125,label1
560,44.75528258147576,label1,0.0,label1
561,44.911436253643444,label1,0.0,label1
562,44.99013364214136,label1,0.0,label1
563,44.99013364214136,label1,0.0,label1
564,44.91143625364345,label1,0.0,label1
565,44.75528258147577,label1,0.050000000000000003,label1
566,44.524135262330084,label1,0.025000000000000001,label1
567,44.22163962751008,label1,0.0,label1
568,43.85256621387893,label1,0.025000000000000001,label1
569,43.422735529643454,label1,0.0,label1
570,42.93892626146235,label1,0.0,label1
571,42.40876837050859,label1,0.025000000000000001,label1
572,41.840622763423376,label1,0.0,label1
573,41.243449435824296,label1,0.050000000000000003,label1
574,40.62666616782151,label1,0.025000000000000001,label1
575,40.00000000000003,label1,0.14999999999999999,label1
576,39.37333383217848,label1,0.074999999999999997,label1
577,38.7565505641757,label1,0.050000000000000003,label1
578,38.15937723657662,label1,0.025000000000000001,label1
579,37.5912316294914,label1,0.025000000000000001,label1
580,37.061073738537644,label1,0.025000000000000001,label1
581,36.577264470356546,label1,0.125,label1
582,36.14743378612107,label1,0.10000000000000001,label1
583,35.77836037248992,label1,0.074999999999999997,label1
584,35.475864737669916,label1,0.050000000000000003,label1
585,35.24471741852423,label1,0.050000000000000003,label1
586,35.08856374635656,label1,0.0,label1
587,35.00986635785864,label1,0.0,label1
588,35.00986635785864,label1,0.0,label1
589,35.088563746356556,label1,0.0,label1
590,35.24471741852424,label1,0.025000000000000001,label1
591,35.475864737669895,label1,0.025000000000000001,label1
592,35.778360372489935,label1,0.025000000000000001,label1
593,36.147433786121034,label1,0.050000000000000003,label1
594,36.57726447035656,label1,0.025000000000000001,label1
595,37.06107373853761,label1,0.025000000000000001,label1
596,37.591231629491425,label1,0.0,label1
597,38.159377236576574,label1,0.050000000000000003,label1
598,38.75655056417572,label1,0.0,label1
599,39.3733338321785,label1,0.0,label1
600,39.999999999999986,label1,0.14999999999999999,label1
601,40.62666616782154,label1,0.025000000000000001,label1
602,41.24344943582425,label1,0.0,label1
603,41.8406227634234,label1,0.0,label1
604,42.408768370508554,label1,0.0,label1
605,42.93892626146237,label1,0.025000000000000001,label1
606,43.42273552964342,label1,0.0,label1
607,43.852566213878944,label1,0.025000000000000001,label1
608,44.22163962751005,label1,0.025000000000000001,label1
609,44.52413526233009,label1,0.025000000000000001,label1
610,44.755282581475775,label1,0.025000000000000001,label1
611,44.91143625364344,label1,0.0,label1
612,44.99013364214136,label1,0.0,label1
613,44.99013364214136,label1,0.0,label1
614,44.911436253643444,label1,0.0,label1
615,44.755282581475775,label1,0.42499999999999999,label1
616,44.5241352623301,label1,1.0,label1
