timestamp,value
2013-12-03 09:30:00,83.1723
2013-12-03 09:35:00,82.9693
2013-12-03 09:40:00,82.8197
2013-12-03 09:45:00,82.5895
2013-12-03 09:50:00,82.3298
2013-12-03 09:55:00,82.065
2013-12-03 10:00:00,81.727
2013-12-03 10:05:00,81.391
2013-12-03 10:10:00,81.0677
2013-12-03 10:15:00,80.748
2013-12-03 10:20:00,80.4619
2013-12-03 10:25:00,80.1693
2013-12-03 10:30:00,79.8945
2013-12-03 10:35:00,79.6178
2013-12-03 10:40:00,79.401
2013-12-03 10:45:00,79.1429
2013-12-03 10:50:00,78.9245
2013-12-03 10:55:00,78.7088
2013-12-03 11:00:00,78.59
2013-12-03 11:05:00,78.3957
2013-12-03 11:10:00,78.3012
2013-12-03 11:15:00,78.1558
2013-12-03 11:20:00,78.0222
2013-12-03 11:25:00,77.8893
2013-12-03 11:30:00,77.8066
2013-12-03 11:35:00,77.7335
2013-12-03 11:40:00,77.605
2013-12-03 11:45:00,77.5605
2013-12-03 11:50:00,77.4841
2013-12-03 11:55:00,77.4386
2013-12-03 12:00:00,77.4021
2013-12-03 12:05:00,77.3383
2013-12-03 12:10:00,77.3617
2013-12-03 12:15:00,77.3691
2013-12-03 12:20:00,77.3699
2013-12-03 12:25:00,77.4034
2013-12-03 12:30:00,77.4323
2013-12-03 12:35:00,77.4408
2013-12-03 12:40:00,77.5006
2013-12-03 12:45:00,77.6218
2013-12-03 12:50:00,77.7308
2013-12-03 12:55:00,77.8339
2013-12-03 13:00:00,77.974
2013-12-03 13:05:00,78.1164
2013-12-03 13:10:00,78.2812
2013-12-03 13:15:00,78.496
2013-12-03 13:20:00,78.7095
2013-12-03 13:25:00,78.9661
2013-12-03 13:30:00,79.179
2013-12-03 13:35:00,79.4298
2013-12-03 13:40:00,79.7187
2013-12-03 13:45:00,79.9758
2013-12-03 13:50:00,80.2601
2013-12-03 13:55:00,80.4624
2013-12-03 14:00:00,80.6529
2013-12-03 14:05:00,80.8216
2013-12-03 14:10:00,81.042
2013-12-03 14:15:00,81.2132
2013-12-03 14:20:00,81.3708
2013-12-03 14:25:00,81.47
2013-12-03 14:30:00,81.603
2013-12-03 14:35:00,81.7218
2013-12-03 14:40:00,81.8718
2013-12-03 14:45:00,81.9779
2013-12-03 14:50:00,82.1022
2013-12-03 14:55:00,82.1835
2013-12-03 15:00:00,82.2418
2013-12-03 15:05:00,82.3336
2013-12-03 15:10:00,82.4168
2013-12-03 15:15:00,82.4837
2013-12-03 15:20:00,82.531
2013-12-03 15:25:00,82.5923
2013-12-03 15:30:00,82.6771
2013-12-03 15:35:00,82.7262
2013-12-03 15:40:00,82.7603
2013-12-03 15:45:00,82.7857
2013-12-03 15:50:00,82.7977
2013-12-03 15:55:00,82.8235
2013-12-03 16:00:00,82.8649
2013-12-03 16:05:00,82.9269
2013-12-03 16:10:00,82.9085
2013-12-03 16:15:00,82.9198
2013-12-03 16:20:00,82.9526
2013-12-03 16:25:00,82.963
2013-12-03 16:30:00,82.9486
2013-12-03 16:35:00,83.0003
2013-12-03 16:40:00,83.0214
2013-12-03 16:45:00,82.9744
2013-12-03 16:50:00,82.9326
2013-12-03 16:55:00,82.9124
2013-12-03 17:00:00,82.8368
2013-12-03 17:05:00,82.7531
2013-12-03 17:10:00,82.6191
2013-12-03 17:15:00,82.4857
2013-12-03 17:20:00,82.3613
2013-12-03 17:25:00,82.2316
2013-12-03 17:30:00,82.1181
2013-12-03 17:35:00,82.0255
2013-12-03 17:40:00,81.9562
2013-12-03 17:45:00,81.9352
2013-12-03 17:50:00,81.9192
2013-12-03 17:55:00,81.9528
2013-12-03 18:00:00,81.9903
2013-12-03 18:05:00,82.0397
2013-12-03 18:10:00,82.1317
2013-12-03 18:15:00,82.1896
2013-12-03 18:20:00,82.2438
2013-12-03 18:25:00,82.3378
2013-12-03 18:30:00,82.4388
2013-12-03 18:35:00,82.4544
2013-12-03 18:40:00,82.5064
2013-12-03 18:45:00,82.604
2013-12-03 18:50:00,82.6842
2013-12-03 18:55:00,82.7033
2013-12-03 19:00:00,82.7595
2013-12-03 19:05:00,82.8068
2013-12-03 19:10:00,82.8648
2013-12-03 19:15:00,82.9167
2013-12-03 19:20:00,82.9537
2013-12-03 19:25:00,83.0179
2013-12-03 19:30:00,83.0269
2013-12-03 19:35:00,83.0851
2013-12-03 19:40:00,83.0921
2013-12-03 19:45:00,83.1185
2013-12-03 19:50:00,83.1502
2013-12-03 19:55:00,83.176
2013-12-03 20:00:00,83.1508
2013-12-03 20:05:00,83.143
2013-12-03 20:10:00,83.1388
2013-12-03 20:15:00,83.1353
2013-12-03 20:20:00,83.1097
2013-12-03 20:25:00,83.0985
2013-12-03 20:30:00,83.069
2013-12-03 20:35:00,83.0887
2013-12-03 20:40:00,83.0626
2013-12-03 20:45:00,83.0534
2013-12-03 20:50:00,83.0337
2013-12-03 20:55:00,82.9771
2013-12-03 21:00:00,82.8794
2013-12-03 21:05:00,82.7566
2013-12-03 21:10:00,82.5645
2013-12-03 21:15:00,82.3734
2013-12-03 21:20:00,82.1396
2013-12-03 21:25:00,81.8279
2013-12-03 21:30:00,81.5194
2013-12-03 21:35:00,81.1542
2013-12-03 21:40:00,80.783
2013-12-03 21:45:00,80.4026
2013-12-03 21:50:00,80.0141
2013-12-03 21:55:00,79.5921
2013-12-03 22:00:00,79.1957
2013-12-03 22:05:00,78.8111
2013-12-03 22:10:00,78.368
2013-12-03 22:15:00,77.8825
2013-12-03 22:20:00,77.4481
2013-12-03 22:25:00,76.966
2013-12-03 22:30:00,76.4853
2013-12-03 22:35:00,76.029
2013-12-03 22:40:00,75.5599
2013-12-03 22:45:00,75.0967
2013-12-03 22:50:00,74.6008
2013-12-03 22:55:00,74.1428
2013-12-03 23:00:00,73.6194
2013-12-03 23:05:00,73.1426
2013-12-03 23:10:00,72.6651
2013-12-03 23:15:00,72.1967
2013-12-03 23:20:00,71.7057
2013-12-03 23:25:00,71.2063
2013-12-03 23:30:00,70.7025
2013-12-03 23:35:00,70.2315
2013-12-03 23:40:00,69.7577
2013-12-03 23:45:00,69.3214
2013-12-03 23:50:00,68.8915
2013-12-03 23:55:00,68.4442
2013-12-04 00:00:00,67.9732
2013-12-04 00:05:00,67.5269
2013-12-04 00:10:00,67.1118
2013-12-04 00:15:00,66.7223
2013-12-04 00:20:00,66.3163
2013-12-04 00:25:00,65.9119
2013-12-04 00:30:00,65.5416
2013-12-04 00:35:00,65.1752
2013-12-04 00:40:00,64.8398
2013-12-04 00:45:00,64.5496
2013-12-04 00:50:00,64.3937
2013-12-04 00:55:00,64.3178
2013-12-04 01:00:00,64.3559
2013-12-04 01:05:00,64.475
2013-12-04 01:10:00,64.6575
2013-12-04 01:15:00,64.84
2013-12-04 01:20:00,65.0399
2013-12-04 01:25:00,65.3085
2013-12-04 01:30:00,65.5691
2013-12-04 01:35:00,65.8727
2013-12-04 01:40:00,66.2414
2013-12-04 01:45:00,66.5787
2013-12-04 01:50:00,66.9657
2013-12-04 01:55:00,67.4017
2013-12-04 02:00:00,67.8096
2013-12-04 02:05:00,68.2357
2013-12-04 02:10:00,68.7109
2013-12-04 02:15:00,69.1984
2013-12-04 02:20:00,69.6587
2013-12-04 02:25:00,70.1727
2013-12-04 02:30:00,70.6954
2013-12-04 02:35:00,71.1957
2013-12-04 02:40:00,71.7755
2013-12-04 02:45:00,72.3427
2013-12-04 02:50:00,72.955
2013-12-04 02:55:00,73.5746
2013-12-04 03:00:00,74.1941
2013-12-04 03:05:00,74.8207
2013-12-04 03:10:00,75.441
2013-12-04 03:15:00,76.0606
2013-12-04 03:20:00,76.6794
2013-12-04 03:25:00,77.3284
2013-12-04 03:30:00,78.0155
2013-12-04 03:35:00,78.6926
2013-12-04 03:40:00,79.3811
2013-12-04 03:45:00,80.0709
2013-12-04 03:50:00,80.7443
2013-12-04 03:55:00,81.4317
2013-12-04 04:00:00,82.1442
2013-12-04 04:05:00,82.8237
2013-12-04 04:10:00,83.4151
2013-12-04 04:15:00,83.9653
2013-12-04 04:20:00,84.3842
2013-12-04 04:25:00,84.7558
2013-12-04 04:30:00,85.0384
2013-12-04 04:35:00,85.2991
2013-12-04 04:40:00,85.5132
2013-12-04 04:45:00,85.7848
2013-12-04 04:50:00,86.0107
2013-12-04 04:55:00,86.2273
2013-12-04 05:00:00,86.4128
2013-12-04 05:05:00,86.5979
2013-12-04 05:10:00,86.8376
2013-12-04 05:15:00,87.012
2013-12-04 05:20:00,87.1567
2013-12-04 05:25:00,87.347
2013-12-04 05:30:00,87.5502
2013-12-04 05:35:00,87.6702
2013-12-04 05:40:00,87.8294
2013-12-04 05:45:00,88.0094
2013-12-04 05:50:00,88.1523
2013-12-04 05:55:00,88.2588
2013-12-04 06:00:00,88.4343
2013-12-04 06:05:00,88.5232
2013-12-04 06:10:00,88.6611
2013-12-04 06:15:00,88.7328
2013-12-04 06:20:00,88.8103
2013-12-04 06:25:00,88.9209
2013-12-04 06:30:00,88.9894
2013-12-04 06:35:00,89.0739
2013-12-04 06:40:00,89.1405
2013-12-04 06:45:00,89.2131
2013-12-04 06:50:00,89.2942
2013-12-04 06:55:00,89.3575
2013-12-04 07:00:00,89.3879
2013-12-04 07:05:00,89.4572
2013-12-04 07:10:00,89.5069
2013-12-04 07:15:00,89.5952
2013-12-04 07:20:00,89.6581
2013-12-04 07:25:00,89.7113
2013-12-04 07:30:00,89.7946
2013-12-04 07:35:00,89.8921
2013-12-04 07:40:00,89.942
2013-12-04 07:45:00,90.0566
2013-12-04 07:50:00,90.1139
2013-12-04 07:55:00,90.1783
2013-12-04 08:00:00,90.2612
2013-12-04 08:05:00,90.3576
2013-12-04 08:10:00,90.4242
2013-12-04 08:15:00,90.4858
2013-12-04 08:20:00,90.5172
2013-12-04 08:25:00,90.5918
2013-12-04 08:30:00,90.627
2013-12-04 08:35:00,90.6362
2013-12-04 08:40:00,90.6575
2013-12-04 08:45:00,90.7326
2013-12-04 08:50:00,90.7608
2013-12-04 08:55:00,90.7535
2013-12-04 09:00:00,90.788
2013-12-04 09:05:00,90.7647
2013-12-04 09:10:00,90.7787
2013-12-04 09:15:00,90.7872
2013-12-04 09:20:00,90.8278
2013-12-04 09:25:00,90.7888
2013-12-04 09:30:00,90.7888
2013-12-04 09:35:00,90.7605
2013-12-04 09:40:00,90.7889
2013-12-04 09:45:00,90.7907
2013-12-04 09:50:00,90.7514
2013-12-04 09:55:00,90.7551
2013-12-04 10:00:00,90.7566
2013-12-04 10:05:00,90.7489
2013-12-04 10:10:00,90.7623
2013-12-04 10:15:00,90.7696
2013-12-04 10:20:00,90.7239
2013-12-04 10:25:00,90.7211
2013-12-04 10:30:00,90.667
2013-12-04 10:35:00,90.66
2013-12-04 10:40:00,90.5824
2013-12-04 10:45:00,90.5049
2013-12-04 10:50:00,90.3955
2013-12-04 10:55:00,90.2781
2013-12-04 11:00:00,90.1557
2013-12-04 11:05:00,90.039
2013-12-04 11:10:00,89.9292
2013-12-04 11:15:00,89.8089
2013-12-04 11:20:00,89.6773
2013-12-04 11:25:00,89.5235
2013-12-04 11:30:00,89.3824
2013-12-04 11:35:00,89.1905
2013-12-04 11:40:00,89.0224
2013-12-04 11:45:00,88.8932
2013-12-04 11:50:00,88.683
2013-12-04 11:55:00,88.4831
2013-12-04 12:00:00,88.2871
2013-12-04 12:05:00,88.064
2013-12-04 12:10:00,87.8385
2013-12-04 12:15:00,87.5702
2013-12-04 12:20:00,87.334
2013-12-04 12:25:00,87.1361
2013-12-04 12:30:00,86.9416
2013-12-04 12:35:00,86.6731
2013-12-04 12:40:00,86.4563
2013-12-04 12:45:00,86.2338
2013-12-04 12:50:00,86.0358
2013-12-04 12:55:00,85.7887
2013-12-04 13:00:00,85.5576
2013-12-04 13:05:00,85.3395
2013-12-04 13:10:00,85.0948
2013-12-04 13:15:00,84.9074
2013-12-04 13:20:00,84.7091
2013-12-04 13:25:00,84.4824
2013-12-04 13:30:00,84.3072
2013-12-04 13:35:00,84.1151
2013-12-04 13:40:00,83.9338
2013-12-04 13:45:00,83.813
2013-12-04 13:50:00,83.6498
2013-12-04 13:55:00,83.5509
2013-12-04 14:00:00,83.46
2013-12-04 14:05:00,83.4028
2013-12-04 14:10:00,83.3949
2013-12-04 14:15:00,83.4172
2013-12-04 14:20:00,83.478
2013-12-04 14:25:00,83.5828
2013-12-04 14:30:00,83.6723
2013-12-04 14:35:00,83.8064
2013-12-04 14:40:00,83.9672
2013-12-04 14:45:00,84.1794
2013-12-04 14:50:00,84.3994
2013-12-04 14:55:00,84.5671
2013-12-04 15:00:00,84.814
2013-12-04 15:05:00,85.0058
2013-12-04 15:10:00,85.1867
2013-12-04 15:15:00,85.4411
2013-12-04 15:20:00,85.6761
2013-12-04 15:25:00,85.9193
2013-12-04 15:30:00,86.1905
2013-12-04 15:35:00,86.4155
2013-12-04 15:40:00,86.6644
2013-12-04 15:45:00,86.8877
2013-12-04 15:50:00,87.0611
2013-12-04 15:55:00,87.2356
2013-12-04 16:00:00,87.4448
2013-12-04 16:05:00,87.6538
2013-12-04 16:10:00,87.8083
2013-12-04 16:15:00,87.9719
2013-12-04 16:20:00,88.1913
2013-12-04 16:25:00,88.4139
2013-12-04 16:30:00,88.6002
2013-12-04 16:35:00,88.8021
2013-12-04 16:40:00,88.9661
2013-12-04 16:45:00,89.1255
2013-12-04 16:50:00,89.2759
2013-12-04 16:55:00,89.3814
2013-12-04 17:00:00,89.4744
2013-12-04 17:05:00,89.5905
2013-12-04 17:10:00,89.6453
2013-12-04 17:15:00,89.7151
2013-12-04 17:20:00,89.6994
2013-12-04 17:25:00,89.6657
2013-12-04 17:30:00,89.6491
2013-12-04 17:35:00,89.5705
2013-12-04 17:40:00,89.4699
2013-12-04 17:45:00,89.3258
2013-12-04 17:50:00,89.1706
2013-12-04 17:55:00,89.0251
2013-12-04 18:00:00,88.8056
2013-12-04 18:05:00,88.565
2013-12-04 18:10:00,88.2733
2013-12-04 18:15:00,87.9669
2013-12-04 18:20:00,87.7337
2013-12-04 18:25:00,87.4445
2013-12-04 18:30:00,87.1759
2013-12-04 18:35:00,86.8865
2013-12-04 18:40:00,86.6047
2013-12-04 18:45:00,86.3228
2013-12-04 18:50:00,86.0124
2013-12-04 18:55:00,85.7093
2013-12-04 19:00:00,85.4118
2013-12-04 19:05:00,85.1305
2013-12-04 19:10:00,84.9104
2013-12-04 19:15:00,84.6997
2013-12-04 19:20:00,84.4916
2013-12-04 19:25:00,84.2968
2013-12-04 19:30:00,84.0602
2013-12-04 19:35:00,83.8791
2013-12-04 19:40:00,83.6492
2013-12-04 19:45:00,83.4201
2013-12-04 19:50:00,83.1816
2013-12-04 19:55:00,82.9372
2013-12-04 20:00:00,82.6901
2013-12-04 20:05:00,82.4331
2013-12-04 20:10:00,82.1474
2013-12-04 20:15:00,81.8925
2013-12-04 20:20:00,81.6453
2013-12-04 20:25:00,81.4505
2013-12-04 20:30:00,81.1783
2013-12-04 20:35:00,80.9659
2013-12-04 20:40:00,80.7503
2013-12-04 20:45:00,80.5413
2013-12-04 20:50:00,80.3465
2013-12-04 20:55:00,80.1381
2013-12-04 21:00:00,79.9502
2013-12-04 21:05:00,79.8023
2013-12-04 21:10:00,79.6452
2013-12-04 21:15:00,79.4563
2013-12-04 21:20:00,79.2991
2013-12-04 21:25:00,79.1734
2013-12-04 21:30:00,79.1085
2013-12-04 21:35:00,79.0853
2013-12-04 21:40:00,79.0408
2013-12-04 21:45:00,79.0299
2013-12-04 21:50:00,79.0093
2013-12-04 21:55:00,79.0428
2013-12-04 22:00:00,79.1042
2013-12-04 22:05:00,79.1518
2013-12-04 22:10:00,79.184
2013-12-04 22:15:00,79.2406
2013-12-04 22:20:00,79.3338
2013-12-04 22:25:00,79.4054
2013-12-04 22:30:00,79.4686
2013-12-04 22:35:00,79.4876
2013-12-04 22:40:00,79.5357
2013-12-04 22:45:00,79.5956
2013-12-04 22:50:00,79.63
2013-12-04 22:55:00,79.7095
2013-12-04 23:00:00,79.7105
2013-12-04 23:05:00,79.7528
2013-12-04 23:10:00,79.8035
2013-12-04 23:15:00,79.8498
2013-12-04 23:20:00,79.9408
2013-12-04 23:25:00,80.0051
2013-12-04 23:30:00,80.1026
2013-12-04 23:35:00,80.2356
2013-12-04 23:40:00,80.3456
2013-12-04 23:45:00,80.4665
2013-12-04 23:50:00,80.5842
2013-12-04 23:55:00,80.7506
2013-12-05 00:00:00,80.8513
2013-12-05 00:05:00,80.9745
2013-12-05 00:10:00,81.1197
2013-12-05 00:15:00,81.2908
2013-12-05 00:20:00,81.4459
2013-12-05 00:25:00,81.596
2013-12-05 00:30:00,81.7135
2013-12-05 00:35:00,81.8601
2013-12-05 00:40:00,82.0368
2013-12-05 00:45:00,82.1669
2013-12-05 00:50:00,82.2451
2013-12-05 00:55:00,82.3152
2013-12-05 01:00:00,82.3589
2013-12-05 01:05:00,82.4079
2013-12-05 01:10:00,82.4441
2013-12-05 01:15:00,82.472
2013-12-05 01:20:00,82.4586
2013-12-05 01:25:00,82.4628
2013-12-05 01:30:00,82.4581
2013-12-05 01:35:00,82.5117
2013-12-05 01:40:00,82.5031
2013-12-05 01:45:00,82.5037
2013-12-05 01:50:00,82.5262
2013-12-05 01:55:00,82.5141
2013-12-05 02:00:00,82.5354
2013-12-05 02:05:00,82.5039
2013-12-05 02:10:00,82.4963
2013-12-05 02:15:00,82.5191
2013-12-05 02:20:00,82.4679
2013-12-05 02:25:00,82.5176
2013-12-05 02:30:00,82.548
2013-12-05 02:35:00,82.5478
2013-12-05 02:40:00,82.562
2013-12-05 02:45:00,82.5488
2013-12-05 02:50:00,82.5829
2013-12-05 02:55:00,82.5494
2013-12-05 03:00:00,82.5596
2013-12-05 03:05:00,82.5364
2013-12-05 03:10:00,82.5762
2013-12-05 03:15:00,82.5424
2013-12-05 03:20:00,82.5282
2013-12-05 03:25:00,82.54
2013-12-05 03:30:00,82.5503
2013-12-05 03:35:00,82.5301
2013-12-05 03:40:00,82.5222
2013-12-05 03:45:00,82.5216
2013-12-05 03:50:00,82.5206
2013-12-05 03:55:00,82.5472
2013-12-05 04:00:00,82.5206
2013-12-05 04:05:00,82.5118
2013-12-05 04:10:00,82.4689
2013-12-05 04:15:00,82.4592
2013-12-05 04:20:00,82.4354
2013-12-05 04:25:00,82.4173
2013-12-05 04:30:00,82.4272
2013-12-05 04:35:00,82.408
2013-12-05 04:40:00,82.394
2013-12-05 04:45:00,82.3688
2013-12-05 04:50:00,82.357
2013-12-05 04:55:00,82.3206
2013-12-05 05:00:00,82.2476
2013-12-05 05:05:00,82.2529
2013-12-05 05:10:00,82.1928
2013-12-05 05:15:00,82.1321
2013-12-05 05:20:00,82.123
2013-12-05 05:25:00,82.0664
2013-12-05 05:30:00,82.0646
2013-12-05 05:35:00,81.9957
2013-12-05 05:40:00,81.8969
2013-12-05 05:45:00,81.8474
2013-12-05 05:50:00,81.7885
2013-12-05 05:55:00,81.7477
2013-12-05 06:00:00,81.6798
2013-12-05 06:05:00,81.6341
2013-12-05 06:10:00,81.5497
2013-12-05 06:15:00,81.4557
2013-12-05 06:20:00,81.4039
2013-12-05 06:25:00,81.3213
2013-12-05 06:30:00,81.2617
2013-12-05 06:35:00,81.14
2013-12-05 06:40:00,81.0352
2013-12-05 06:45:00,80.8907
2013-12-05 06:50:00,80.7808
2013-12-05 06:55:00,80.6053
2013-12-05 07:00:00,80.4456
2013-12-05 07:05:00,80.2324
2013-12-05 07:10:00,80.0491
2013-12-05 07:15:00,79.8112
2013-12-05 07:20:00,79.5436
2013-12-05 07:25:00,79.3093
2013-12-05 07:30:00,79.0634
2013-12-05 07:35:00,78.8394
2013-12-05 07:40:00,78.6056
2013-12-05 07:45:00,78.3765
2013-12-05 07:50:00,78.1449
2013-12-05 07:55:00,77.8592
2013-12-05 08:00:00,77.5906
2013-12-05 08:05:00,77.3144
2013-12-05 08:10:00,77.0815
2013-12-05 08:15:00,76.8002
2013-12-05 08:20:00,76.5431
2013-12-05 08:25:00,76.2995
2013-12-05 08:30:00,76.0313
2013-12-05 08:35:00,75.7636
2013-12-05 08:40:00,75.5294
2013-12-05 08:45:00,75.2539
2013-12-05 08:50:00,75.0295
2013-12-05 08:55:00,74.7839
2013-12-05 09:00:00,74.5365
2013-12-05 09:05:00,74.3003
2013-12-05 09:10:00,74.0696
2013-12-05 09:15:00,73.7975
2013-12-05 09:20:00,73.5455
2013-12-05 09:25:00,73.3149
2013-12-05 09:30:00,73.0516
2013-12-05 09:35:00,72.8185
2013-12-05 09:40:00,72.5725
2013-12-05 09:45:00,72.3602
2013-12-05 09:50:00,72.1102
2013-12-05 09:55:00,71.8713
2013-12-05 10:00:00,71.6322
2013-12-05 10:05:00,71.39
2013-12-05 10:10:00,71.1955
2013-12-05 10:15:00,70.9482
2013-12-05 10:20:00,70.7492
2013-12-05 10:25:00,70.5874
2013-12-05 10:30:00,70.3884
2013-12-05 10:35:00,70.202
2013-12-05 10:40:00,70.0544
2013-12-05 10:45:00,69.8986
2013-12-05 10:50:00,69.7716
2013-12-05 10:55:00,69.6217
2013-12-05 11:00:00,69.4838
2013-12-05 11:05:00,69.3381
2013-12-05 11:10:00,69.1475
2013-12-05 11:15:00,69.0042
2013-12-05 11:20:00,68.8476
2013-12-05 11:25:00,68.66
2013-12-05 11:30:00,68.5324
2013-12-05 11:35:00,68.3843
2013-12-05 11:40:00,68.2694
2013-12-05 11:45:00,68.1652
2013-12-05 11:50:00,68.1209
2013-12-05 11:55:00,68.0586
2013-12-05 12:00:00,68.0713
2013-12-05 12:05:00,68.0936
2013-12-05 12:10:00,68.1849
2013-12-05 12:15:00,68.2218
2013-12-05 12:20:00,68.289
2013-12-05 12:25:00,68.4105
2013-12-05 12:30:00,68.5852
2013-12-05 12:35:00,68.7292
2013-12-05 12:40:00,68.8943
2013-12-05 12:45:00,69.0515
2013-12-05 12:50:00,69.2284
2013-12-05 12:55:00,69.4097
2013-12-05 13:00:00,69.5573
2013-12-05 13:05:00,69.6907
2013-12-05 13:10:00,69.7757
2013-12-05 13:15:00,69.9021
2013-12-05 13:20:00,70.0094
2013-12-05 13:25:00,70.1304
2013-12-05 13:30:00,70.2164
2013-12-05 13:35:00,70.2849
2013-12-05 13:40:00,70.3702
2013-12-05 13:45:00,70.3949
2013-12-05 13:50:00,70.4123
2013-12-05 13:55:00,70.4685
2013-12-05 14:00:00,70.4621
2013-12-05 14:05:00,70.4581
2013-12-05 14:10:00,70.4511
2013-12-05 14:15:00,70.3881
